Lieu.de.surveillance...Identifiant;Lieu.de.surveillance...Libellé;Lieu.de.surveillance...Mnémonique;Passage...Date;Passage...Jour;Passage...Mois;Passage...Année;Sonde;Coordonnées.passage...Coordonnées.minx;Coordonnées.passage...Coordonnées.miny;Prélèvement...Niveau;Résultat...Code.paramètre;Saison;JourAnnée;Week;Résultat...Valeur.de.la.mesure
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;229;33;7.48
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;229;33;0.05
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;229;33;3.72
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;229;33;0.36
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;229;33;31
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;229;33;8.84
3006001;At so;006-P-001;17/08/1992;17;8;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;229;33;19
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;253;36;2.56
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;253;36;7.99
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;253;36;0.05
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;253;36;2.93
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;253;36;0.54
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;253;36;29
3006001;At so;006-P-001;10/09/1992;10;9;1992;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;253;36;7.32
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;292;42;12
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;321;46;1.74
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;321;46;7.4
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;321;46;0.27
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;321;46;4.55
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;321;46;0.96
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;321;46;15.3
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;321;46;29.5
3006001;At so;006-P-001;18/11/1993;18;11;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;321;46;8
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Winter;10;1;0.48
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Winter;10;1;4.34
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Winter;10;1;10.37
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Winter;10;1;4.12
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Winter;10;1;1.5
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Winter;10;1;30
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Winter;10;1;20.76
3006001;At so;006-P-001;11/01/1994;11;1;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Winter;10;1;7
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Winter;38;5;0.56
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Winter;38;5;4.23
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Winter;38;5;51.14
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Winter;38;5;2.97
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Winter;38;5;1.55
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Winter;38;5;26
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Winter;38;5;34.04
3006001;At so;006-P-001;08/02/1994;8;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Winter;38;5;7
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Winter;53;8;0.48
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Winter;53;8;0.46
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Winter;53;8;29.8
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Winter;53;8;7.71
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Winter;53;8;0.94
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Spring;98;14;0.66
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Spring;98;14;0.2
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;98;14;28.6
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Spring;98;14;24.73
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Spring;98;14;32
3006001;At so;006-P-001;09/04/1993;9;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Spring;98;14;9
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Spring;109;16;0.47
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Spring;109;16;1.21
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Spring;109;16;0.13
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Spring;109;16;0.1
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;109;16;30.84
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Spring;109;16;26.91
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Spring;109;16;31.8
3006001;At so;006-P-001;20/04/1993;20;4;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Spring;109;16;10
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Spring;129;18;3.47
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Spring;129;18;15.09
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Spring;129;18;0.21
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Spring;129;18;10.27
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;129;18;1.92
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Spring;129;18;8.84
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Spring;129;18;30
3006001;At so;006-P-001;10/05/1993;10;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Spring;129;18;13.8
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Spring;144;21;3.26
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Spring;144;21;0.85
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Spring;144;21;0.26
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Spring;144;21;1.9
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;144;21;10.09
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Spring;144;21;8.19
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Spring;144;21;30
3006001;At so;006-P-001;25/05/1993;25;5;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Spring;144;21;16
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;154;22;2
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;154;22;3.93
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;154;22;0.35
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;154;22;3.58
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;154;22;0.72
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;154;22;9.71
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;154;22;31.3
3006001;At so;006-P-001;04/06/1993;4;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;154;22;15
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;172;25;1.05
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;172;25;1.6
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;172;25;0.05
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;172;25;0.1
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;172;25;9.93
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;172;25;21.64
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;172;25;27.5
3006001;At so;006-P-001;22/06/1993;22;6;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;172;25;17
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;200;29;1.4
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;200;29;3.34
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;200;29;0.15
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;200;29;2.83
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;200;29;1.2
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;200;29;11.69
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;200;29;29.9
3006001;At so;006-P-001;20/07/1993;20;7;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;200;29;17.5
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;230;33;0.03
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;230;33;2.34
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;230;33;0.39
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;230;33;2.14
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;230;33;1.68
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;230;33;20.8
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;230;33;31
3006001;At so;006-P-001;19/08/1993;19;8;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;230;33;18
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;272;39;3.35
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;272;39;4.38
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;272;39;0.62
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;272;39;2.22
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;272;39;3.12
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;272;39;16.72
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;272;39;28.5
3006001;At so;006-P-001;30/09/1993;30;9;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;272;39;15
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;292;42;0.02
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;292;42;5.52
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;292;42;0.17
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;292;42;4.73
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;292;42;1.2
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;292;42;9
3006001;At so;006-P-001;20/10/1993;20;10;1993;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;292;42;32
3006001;At so;006-P-001;24/06/1994;24;6;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;174;25;0.29
3006001;At so;006-P-001;24/06/1994;24;6;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;174;25;22.86
3006001;At so;006-P-001;24/06/1994;24;6;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;174;25;0.1
3006001;At so;006-P-001;24/06/1994;24;6;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;174;25;32.8
3006001;At so;006-P-001;24/06/1994;24;6;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;174;25;5
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;202;29;3.6
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;202;29;1.02
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;202;29;1.8
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;202;29;9.57
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;202;29;0.2
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;202;29;33.43
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;202;29;0.16
3006001;At so;006-P-001;22/07/1994;22;7;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;202;29;19
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Summer;222;32;3.04
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Summer;222;32;1.51
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Summer;222;32;2.29
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Summer;222;32;14.39
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Summer;222;32;0.34
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Summer;222;32;33
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Summer;222;32;6.29
3006001;At so;006-P-001;11/08/1994;11;8;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Summer;222;32;20.5
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;263;38;3.84
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;263;38;4.31
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;263;38;11.77
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;263;38;15.39
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;263;38;0.84
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;263;38;32.3
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;263;38;13.49
3006001;At so;006-P-001;21/09/1994;21;9;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;263;38;14
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;278;40;2.16
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;278;40;2.78
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Winter;349;50;1.62
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Winter;349;50;18.52
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Winter;349;50;5
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Winter;349;50;0.48
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Winter;349;50;32.9
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Winter;349;50;11.14
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Winter;349;50;10
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Winter;50;7;0.48
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Winter;50;7;2.58
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Winter;50;7;56.09
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Winter;50;7;3
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Winter;50;7;1.39
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Winter;50;7;29.2
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Winter;50;7;29.76
3006001;At so;006-P-001;20/02/1995;20;2;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Winter;50;7;8
3006001;At so;006-P-001;22/03/1995;22;3;1995;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;80;11;0.24
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;278;40;11.95
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;278;40;18.75
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;278;40;0.57
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;278;40;31.9
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;278;40;5.29
3006001;At so;006-P-001;06/10/1994;6;10;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;278;40;14
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Autumn;325;46;1.04
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Autumn;325;46;2.39
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Autumn;325;46;22.41
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Autumn;325;46;8.15
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Autumn;325;46;0.93
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Autumn;325;46;32.2
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Autumn;325;46;12.48
3006001;At so;006-P-001;22/11/1994;22;11;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Autumn;325;46;12
3006001;At so;006-P-001;16/12/1994;16;12;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Winter;349;50;1.28
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Winter;53;8;30
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Winter;53;8;12.65
3006001;At so;006-P-001;23/02/1994;23;2;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Winter;53;8;5
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;68;10;0.4
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Spring;68;10;1.72
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NO3+NO2;Spring;68;10;43.65
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PHEO;Spring;68;10;3.97
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);PO4;Spring;68;10;0.94
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SALI;Spring;68;10;31
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);SIOH;Spring;68;10;20.49
3006001;At so;006-P-001;10/03/1994;10;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);TEMP;Spring;68;10;8
3006001;At so;006-P-001;28/03/1994;28;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);CHLOROA;Spring;86;12;1.6
3006001;At so;006-P-001;28/03/1994;28;3;1994;NA;1.4745046439;50.2312831163;Surface (0-1m);NH4;Spring;86;12;0.46
